daily date,Date,DNFTSE,DPredicted,daily predicted price
2019-10-11,2019-10-11,-0.4035921019,-0.01252908155387097,-0.0095074843708695
2019-10-12,,-0.25040088677666666,-0.009856130199677425,-0.008306593182753567
2019-10-13,,-0.09720967165333333,-0.007183178845483876,-0.007105701994637633
2019-10-14,2019-10-14,0.05598154347,-0.0045102274912903265,-0.0059048108065217
2019-10-15,2019-10-15,-0.1337460208,-0.0018372761370967772,-0.0023021372421739
2019-10-16,2019-10-16,0.00450661156,0.0008356752170967721,0.0013005363221739
2019-10-17,2019-10-17,-0.01657412025,0.0035086265712903214,0.0049032098865217
2019-10-18,2019-10-18,-0.003705631771,0.006181577925483871,0.0085058834508695
2019-10-19,,-0.015873548180666667,0.00885452927967742,0.009706774638985434
2019-10-20,,-0.028041464590333336,0.01152748063387097,0.010907665827101367
2019-10-21,2019-10-21,-0.040209381,0.014200431988064512,0.0121085570152173
2019-10-22,2019-10-22,0.06354341859,0.01687338334225806,0.0157112305795652
2019-10-23,2019-10-23,0.0005007346177,0.01954633469645161,0.019313904143913
2019-10-24,2019-10-24,0.01437167033,0.022219286050645153,0.0229165777082608
2019-10-25,2019-10-25,0.02438538469,0.02489223740483871,0.0265192512726087
2019-10-26,,-0.001552407710000002,0.02756518875903225,0.027720142460724632
2019-10-27,,-0.027490200110000005,0.030238140113225807,0.028921033648840567
2019-10-28,2019-10-28,-0.05342799251,0.03291109146741935,0.0301219248369565
2019-10-29,2019-10-29,0.02097999809,0.035584042821612906,0.0337245984013043
2019-10-30,2019-10-30,0.02663966846,0.03825699417580645,0.0373272719656521
2019-10-31,2019-10-31,0.04686856462,0.04092994553,0.04092994553
2019-11-01,2019-11-01,-0.06875125422,0.03950276352476551,0.038959075141819
2019-11-02,,-0.0610061676,0.038075581519531033,0.03830211834575867
2019-11-03,,-0.05326108098,0.03664839951429655,0.03764516154969833
2019-11-04,2019-11-04,-0.04551599436,0.03522121750906207,0.036988204753638
2019-11-05,2019-11-05,-0.02268366938,0.033794035503827584,0.0350173343654571
2019-11-06,2019-11-06,0.03925778963,0.0323668534985931,0.0330464639772761
2019-11-07,2019-11-07,-0.1084589226,0.03093967149335862,0.0310755935890952
2019-11-08,2019-11-08,0.0378553415,0.029512489488124134,0.0291047232009142
2019-11-09,,0.016490664476666667,0.028085307482889656,0.0284477664048539
2019-11-10,,-0.004874012546666667,0.02665812547765517,0.027790809608793602
2019-11-11,2019-11-11,-0.02623868957,0.025230943472420688,0.0271338528127333
2019-11-12,2019-11-12,-0.008612244226,0.023803761467186206,0.0251629824245523
2019-11-13,2019-11-13,0.06880015408,0.022376579461951724,0.0231921120363714
2019-11-14,2019-11-14,0.02904260783,0.02094939745671724,0.0212212416481904
2019-11-15,2019-11-15,-0.08642659942,0.019522215451482756,0.0192503712600095
2019-11-16,,-0.06364317431333333,0.018095033446248274,0.018593414463949166
2019-11-17,,-0.040859749206666664,0.016667851441013792,0.017936457667888834
2019-11-18,2019-11-18,-0.0180763241,0.01524066943577931,0.0172795008718285
2019-11-19,2019-11-19,-0.04406464636,0.013813487430544825,0.0153086304836476
2019-11-20,2019-11-20,0.02663869047,0.012386305425310343,0.0133377600954666
2019-11-21,2019-11-21,0.05277762431,0.01095912342007586,0.0113668897072857
2019-11-22,2019-11-22,-0.0580353378,0.009531941414841379,0.0093960193191047
2019-11-23,,-0.07497653303333333,0.008104759409606893,0.0087390625230444
2019-11-24,,-0.09191772826666667,0.0066775774043724145,0.0080821057269841
2019-11-25,2019-11-25,-0.1088589235,0.005250395399137929,0.0074251489309238
2019-11-26,2019-11-26,-0.08096937449,0.0038232133939034504,0.0054542785427428
2019-11-27,2019-11-27,-0.04476587043,0.002396031388668965,0.0034834081545619
2019-11-28,2019-11-28,-0.03470032221,0.0009688493834344794,0.0015125377663809
2019-11-29,2019-11-29,0.1056550043,-0.0004583326218,-0.0004583326218
2019-11-30,,0.08919759174333333,-0.00051576286905625,-0.0004889620870033334
2019-12-01,,0.07274017918666667,-0.0005731931163125,-0.0005195915522066667
2019-12-02,2019-12-02,0.05628276663,-0.00063062336356875,-0.00055022101741
2019-12-03,2019-12-03,0.09979582252,-0.0006880536108250001,-0.00064210941302
2019-12-04,2019-12-04,-0.08242072248,-0.0007454838580812501,-0.00073399780863
2019-12-05,2019-12-05,-0.02093109822,-0.0008029141053375001,-0.00082588620424
2019-12-06,2019-12-06,-0.113015412,-0.0008603443525937501,-0.00091777459985
2019-12-07,,-0.073607662792,-0.0009177745998500001,-0.0009484040650533333
2019-12-08,,-0.034199913584,-0.0009752048471062501,-0.0009790335302566665
2019-12-09,2019-12-09,0.005207835624,-0.0010326350943625,-0.00100966299546
2019-12-10,2019-12-10,0.07085394841,-0.00109006534161875,-0.00110155139107
2019-12-11,2019-12-11,0.06709843878,-0.001147495588875,-0.00119343978668
2019-12-12,2019-12-12,-0.07305737633,-0.00120492583613125,-0.00128532818229
2019-12-13,2019-12-13,-0.357925496,-0.0012623560833875,-0.0013772165779
2019-12-14,,-0.3075345111,-0.00131978633064375,-0.0014078460431033333
2019-12-15,,-0.2571435262,-0.0013772165779,-0.0014384755083066668
2019-12-16,2019-12-16,-0.2067525413,-0.0014346468251562501,-0.00146910497351
2019-12-17,2019-12-17,0.1154193294,-0.0014920770724125001,-0.00156099336912
2019-12-18,2019-12-18,0.01356971254,-0.0015495073196687501,-0.00165288176473
2019-12-19,2019-12-19,-0.001502203853,-0.0016069375669250001,-0.00174477016034
2019-12-20,2019-12-20,-0.004106610664,-0.0016643678141812501,-0.00183665855595
2019-12-21,,-0.030962416529333334,-0.0017217980614375001,-0.0018672880211533334
2019-12-22,,-0.05781822239466666,-0.0017792283086937501,-0.0018979174863566666
2019-12-23,2019-12-23,-0.08467402826,-0.0018366585559500001,-0.00192854695156
2019-12-24,2019-12-24,-0.06895076566,-0.0018940888032062501,-0.00202043534717
2019-12-25,,-0.05896965121333333,-0.0019515190504625001,-0.002051064812373333
2019-12-26,,-0.04898853676666666,-0.00200894929771875,-0.0020816942775766668
2019-12-27,2019-12-27,-0.03900742232,-0.002066379544975,-0.00211232374278
2019-12-28,,-0.005525032746666665,-0.00212380979223125,-0.002142953207983333
2019-12-29,,0.02795735682666667,-0.0021812400394875,-0.002173582673186667
2019-12-30,2019-12-30,0.0614397464,-0.00223867028674375,-0.00220421213839
2019-12-31,2019-12-31,0.02648905688,-0.002296100534,-0.002296100534
2020-01-01,,-0.04306317711,-0.0014299766170967744,-0.0016858768652727
2020-01-02,2020-01-02,-0.1126154111,-0.0005638527001935486,-0.0010756531965454
2020-01-03,2020-01-03,0.06013900999,0.0003022712167096769,0.000144794140909
2020-01-04,,0.07788118502666666,0.0011683951336129029,0.0005516099200605333
2020-01-05,,0.09562336006333333,0.002034519050516129,0.0009584256992120667
2020-01-06,2020-01-06,0.1133655351,0.002900642967419354,0.0013652414783636
2020-01-07,2020-01-07,-0.035501302,0.00376676688432258,0.0025856888158181
2020-01-08,2020-01-08,0.09053223209,0.004632890801225806,0.0038061361532727
2020-01-09,2020-01-09,0.004406855835,0.005499014718129032,0.0050265834907272
2020-01-10,2020-01-10,0.0382563204,0.006365138635032258,0.0062470308281818
2020-01-11,,0.00045053076000000497,0.007231262551935483,0.0066538466073333
2020-01-12,,-0.03735525887999999,0.008097386468838709,0.0070606623864848
2020-01-13,2020-01-13,-0.07516104852,0.008963510385741936,0.0074674781656363
2020-01-14,2020-01-14,-0.01967828368,0.00982963430264516,0.0086879255030909
2020-01-15,2020-01-15,0.02153158856,0.010695758219548386,0.0099083728405454
2020-01-16,2020-01-16,-0.004055754804,0.011561882136451613,0.0111288201779999
2020-01-17,2020-01-17,-0.08257133407,0.012428006053354836,0.0123492675154545
2020-01-18,,-0.048521380063333334,0.013294129970258063,0.012756083294606
2020-01-19,,-0.014471426056666667,0.01416025388716129,0.0131628990737575
2020-01-20,2020-01-20,0.01957852795,0.015026377804064517,0.013569714852909
2020-01-21,2020-01-21,0.05087444156,0.01589250172096774,0.0147901621903636
2020-01-22,2020-01-22,-0.008812733673,0.016758625637870967,0.0160106095278181
2020-01-23,2020-01-23,0.1113635746,0.017624749554774194,0.0172310568652727
2020-01-24,2020-01-24,-0.1118144313,0.018490873471677417,0.0184515042027272
2020-01-25,,0.0022699317666666774,0.019356997388580644,0.018858319981878733
2020-01-26,,0.11635429483333336,0.02022312130548387,0.019265135761030266
2020-01-27,2020-01-27,0.2304386579,0.021089245222387098,0.0196719515401818
2020-01-28,2020-01-28,-0.06479525514,0.02195536913929032,0.0208923988776363
2020-01-29,2020-01-29,-0.01797656838,0.022821493056193548,0.0221128462150909
2020-01-30,2020-01-30,0.0886799052,0.023687616973096775,0.0233332935525454
2020-01-31,2020-01-31,0.07430921287,0.02455374089,0.02455374089
2020-02-01,,0.046635149264,0.018495699004642856,0.0217266546768333
2020-02-02,,0.018961085658000004,0.012437657119285713,0.0188995684636666
2020-02-03,2020-02-03,-0.008712977948,0.006379615233928569,0.0160724822504999
2020-02-04,2020-02-04,-0.1397049584,0.0003215733485714273,0.0075912236109999
2020-02-05,2020-02-05,-0.04010864728,-0.005736468536785715,-0.0008900350285
2020-02-06,2020-02-06,-0.02648905688,-0.01179451042214286,-0.009371293668
2020-02-07,2020-02-07,0.03685387227,-0.017852552307500002,-0.0178525523075
2020-02-08,,0.02557071741533333,-0.023910594192857144,-0.020679638520666666
2020-02-09,,0.014287562560666666,-0.029968636078214286,-0.02350672473383333
2020-02-10,2020-02-10,0.003004407706,-0.036026677963571424,-0.026333810947
2020-02-11,2020-02-11,-0.07646178493,-0.04208471984892857,-0.0348150695865
2020-02-12,2020-02-12,-0.07385835612,-0.04814276173428572,-0.043296328226
2020-02-13,2020-02-13,0.05988766468,-0.05420080361964286,-0.0517775868655
2020-02-14,2020-02-14,-0.05818497138,-0.060258845505000005,-0.060258845505
2020-02-15,,-0.04483237424,-0.06631688739035714,-0.06308593171816666
2020-02-16,,-0.031479777099999995,-0.07237492927571429,-0.06591301793133333
2020-02-17,2020-02-17,-0.01812717996,-0.07843297116107144,-0.0687401041445
2020-02-18,2020-02-18,0.0740089677,-0.08449101304642857,-0.077221362784
2020-02-19,2020-02-19,-0.0863268437,-0.09054905493178572,-0.0857026214235
2020-02-20,2020-02-20,-0.007911020162,-0.09660709681714286,-0.094183880063
2020-02-21,2020-02-21,0.04331354444,-0.1026651387025,-0.1026651387025
2020-02-22,,0.13942101312666666,-0.10872318058785714,-0.10549222491566668
2020-02-23,,0.2355284818133333,-0.11478122247321428,-0.10831931112883333
2020-02-24,2020-02-24,0.3316359505,-0.12083926435857144,-0.111146397342
2020-02-25,2020-02-25,0.2012454385,-0.12689730624392856,-0.1196276559815
2020-02-26,2020-02-26,0.04656831945,-0.1329553481292857,-0.128108914621
2020-02-27,2020-02-27,0.4203667116,-0.13901339001464286,-0.1365901732605
2020-02-28,2020-02-28,0.2266322924,-0.1450714319,-0.1450714319
2020-02-29,,0.15596220748,-0.14040690060984373,-0.14280984097143937
2020-03-01,,0.08529212255999999,-0.1357423693196875,-0.14054825004287871
2020-03-02,2020-03-02,0.01462203764,-0.13107783802953124,-0.1382866591143181
2020-03-03,2020-03-03,-0.1907798894,-0.12641330673937498,-0.1315018863286363
2020-03-04,2020-03-04,-0.03009493292,-0.12174877544921875,-0.1247171135429545
2020-03-05,2020-03-05,0.2101589059,-0.11708424415906249,-0.1179323407572727
2020-03-06,2020-03-06,0.288723385,-0.11241971286890624,-0.1111475679715909
2020-03-07,,0.3926593961,-0.10775518157875,-0.10888597704303027
2020-03-08,,0.4965954072,-0.10309065028859374,-0.10662438611446963
2020-03-09,2020-03-09,0.6005314183,-0.09842611899843749,-0.104362795185909
2020-03-10,2020-03-10,4.987786231e-05,-0.09376158770828125,-0.0975780224002272
2020-03-11,2020-03-11,0.1041029226,-0.08909705641812499,-0.0907932496145454
2020-03-12,2020-03-12,0.8120908163,-0.08443252512796874,-0.0840084768288636
2020-03-13,2020-03-13,0.0778143552,-0.0797679938378125,-0.0772237040431818
2020-03-14,,0.2542064372666667,-0.07510346254765624,-0.07496211311462117
2020-03-15,,0.4305985193333334,-0.07043893125749999,-0.07270052218606053
2020-03-16,2020-03-16,0.6069906014,-0.06577439996734374,-0.0704389312574999
2020-03-17,2020-03-17,0.2127618457,-0.061109868677187484,-0.0636541584718181
2020-03-18,2020-03-18,0.4590235219,-0.05644533738703124,-0.0568693856861363
2020-03-19,2020-03-19,0.08938112927,-0.05178080609687499,-0.0500846129004545
2020-03-20,2020-03-20,-0.3820101465,-0.04711627480671873,-0.0432998401147727
2020-03-21,,-0.1687808181,-0.04245174351656249,-0.041038249186212065
2020-03-22,,0.044448510299999966,-0.03778721222640624,-0.038776658257651433
2020-03-23,2020-03-23,0.2576778387,-0.03312268093624998,-0.0365150673290908
2020-03-24,2020-03-24,-0.5481542838,-0.028458149646093736,-0.029730294543409
2020-03-25,2020-03-25,-0.3240755424,-0.02379361835593749,-0.0229455217577272
2020-03-26,2020-03-26,-0.2808118758,-0.01912908706578123,-0.0161607489720454
2020-03-27,2020-03-27,0.3058989736,-0.014464555775624999,-0.0093759761863636
2020-03-28,,0.22816823716666668,-0.009800024485468739,-0.007114385257803
2020-03-29,,0.15043750073333334,-0.005135493195312479,-0.0048527943292424
2020-03-30,2020-03-30,0.0727067643,-0.0004709619051562475,-0.0025912034006818
2020-03-31,2020-03-31,-0.2386000454,0.004193569385,0.004193569385
2020-04-01,2020-04-01,0.2773566114,0.0046977530458333335,0.00494984487625
2020-04-02,2020-04-02,0.0552812974,0.005201936706666667,0.0057061203674999
2020-04-03,2020-04-03,0.1690478114,0.0057061203674999995,0.00646239585875
2020-04-04,,-0.0063428014666666865,0.006210304028333334,0.006714487689166666
2020-04-05,,-0.18173341433333337,0.006714487689166666,0.0069665795195833335
2020-04-06,2020-04-06,-0.3571240272,0.00721867135,0.00721867135
2020-04-07,2020-04-07,-0.3788556162,0.007722855010833333,0.00797494684125
2020-04-08,2020-04-08,-0.1471157329,0.008227038671666666,0.0087312223325
2020-04-09,2020-04-09,-0.2729507335,0.0087312223325,0.00948749782375
2020-04-10,,-0.18578271432,0.009235405993333334,0.009638752922
2020-04-11,,-0.09861469514000001,0.009739589654166667,0.009790008020249999
2020-04-12,,-0.011446675960000041,0.010243773315,0.0099412631185
2020-04-13,,0.07572134321999996,0.010747956975833334,0.01009251821675
2020-04-14,2020-04-14,0.1628893624,0.011252140636666666,0.010243773315
2020-04-15,2020-04-15,0.368039944,0.011756324297499999,0.01100004880625
2020-04-16,2020-04-16,-0.01552277315,0.012260507958333333,0.0117563242974999
2020-04-17,2020-04-17,-0.2407032286,0.012764691619166666,0.0125125997887499
2020-04-18,,-0.15435992193,0.01326887528,0.0127646916191666
2020-04-19,,-0.06801661526,0.013773058940833333,0.0130167834495833
2020-04-20,2020-04-20,0.01832669141,0.014277242601666667,0.01326887528
2020-04-21,2020-04-21,0.2120112328,0.0147814262625,0.01402515077125
2020-04-22,2020-04-22,-0.0935371288,0.015285609923333334,0.0147814262625
2020-04-23,2020-04-23,-0.1041029226,0.015789793584166666,0.01553770175375
2020-04-24,2020-04-24,0.05337811465,0.016293977245,0.016293977245
2020-04-25,,-0.008696189,0.01679816090583333,0.016546069075416666
2020-04-26,,-0.07077049265,0.017302344566666666,0.016798160905833335
2020-04-27,2020-04-27,-0.1328447963,0.0178065282275,0.01705025273625
2020-04-28,2020-04-28,-0.1696986686,0.01831071188833333,0.0178065282275
2020-04-29,2020-04-29,-0.2722499985,0.01881489554916667,0.01856280371875
2020-04-30,2020-04-30,0.1906801336,0.01931907921,0.01931907921
2020-05-01,2020-05-01,0.1533250378,0.0182504545103125,0.0176092796905
2020-05-02,,0.13503143528333333,0.017181829810625,0.017039346517333333
2020-05-03,,0.11673783276666666,0.0161132051109375,0.016469413344166666
2020-05-04,2020-05-04,0.09844423025,0.01504458041125,0.015899480171
2020-05-05,2020-05-05,-0.07080358155,0.0139759557115625,0.0141896806515
2020-05-06,2020-05-06,0.05538105312,0.012907331011874999,0.012479881132
2020-05-07,2020-05-07,-0.1328951631,0.011838706312187499,0.0107700816125
2020-05-08,,-0.10262565767,0.0107700816125,0.010342631732625
2020-05-09,,-0.07235615224,0.0097014569128125,0.00991518185275
2020-05-10,,-0.04208664681,0.008632832213125,0.009487731972874999
2020-05-11,2020-05-11,-0.01181714138,0.007564207513437499,0.009060282093
2020-05-12,2020-05-12,0.04932235985,0.006495582813749999,0.0073504825734999
2020-05-13,2020-05-13,0.1476668344,0.0054269581140625,0.0056406830539999
2020-05-14,2020-05-14,0.2370978415,0.0043583334143749985,0.0039308835344999
2020-05-15,2020-05-15,-0.1282883069,0.003289708714687499,0.0022210840149999
2020-05-16,,-0.18053161866666667,0.0022210840149999994,0.0016511508418332334
2020-05-17,,-0.23277493043333333,0.0011524593153124998,0.0010812176686665668
2020-05-18,2020-05-18,-0.2850182422,8.383461562500027e-05,0.0005112844954999
2020-05-19,2020-05-19,-0.04511599346,-0.0009847900840624993,-0.001198515024
2020-05-20,2020-05-20,-0.02373501648,-0.002053414783749999,-0.0029083145435
2020-05-21,2020-05-21,-0.009263590428,-0.003122039483437502,-0.004618114063
2020-05-22,2020-05-22,-0.006459672168,-0.0041906641831250015,-0.0063279135825
2020-05-23,,-0.07175541742600001,-0.005259288882812501,-0.006755363462375
2020-05-24,,-0.13705116268400003,-0.006327913582500001,-0.007182813342250001
2020-05-25,,-0.20234690794200003,-0.0073965382821875,-0.007610263222125001
2020-05-26,2020-05-26,-0.2676426532,-0.008465162981875,-0.008037713102
2020-05-27,2020-05-27,-0.1052540255,-0.0095337876815625,-0.0097475126215
2020-05-28,2020-05-28,-0.0975933726,-0.010602412381250002,-0.011457312141
2020-05-29,2020-05-29,0.1479670795,-0.011671037080937502,-0.0131671116605
2020-05-30,,0.059503963699999995,-0.012739661780625001,-0.013737044833666667
2020-05-31,,-0.028959152099999996,-0.013808286480312501,-0.014306978006833334
2020-06-01,2020-06-01,-0.1174222679,-0.01487691118,-0.01487691118
2020-06-02,2020-06-02,-0.0795170485,-0.013374460047586207,-0.0128020977114285
2020-06-03,2020-06-03,-0.2307379251,-0.011872008915172415,-0.0107272842428571
2020-06-04,2020-06-04,0.03560203572,-0.010369557782758622,-0.0086524707742857
2020-06-05,2020-06-05,-0.2019466625,-0.00886710665034483,-0.0065776573057142
2020-06-06,,-0.11920841690666668,-0.007364655517931036,-0.0058860528161904
2020-06-07,,-0.036470171313333355,-0.0058622043855172425,-0.0051944483266666
2020-06-08,2020-06-08,0.04626807428,-0.004359753253103451,-0.0045028438371428
2020-06-09,2020-06-09,0.1910801345,-0.002857302120689657,-0.0024280303685714
2020-06-10,2020-06-10,0.07501043694,-0.0013548509882758634,-0.0003532168999999
2020-06-11,2020-06-11,0.3163645227,0.0001476001441379285,0.0017215965685714
2020-06-12,2020-06-12,-0.0518768888,0.001650051276551722,0.0037964100371428
2020-06-13,,-0.036570579051,0.0031525024089655157,0.0044880145266666
2020-06-14,,-0.021264269302,0.004654953541379309,0.0051796190161904
2020-06-15,2020-06-15,-0.005957959553,0.0061574046737930994,0.0058712235057142
2020-06-16,2020-06-16,-0.188025849,0.007659855806206893,0.0079460369742857
2020-06-17,2020-06-17,-0.05893705131,0.009162306938620687,0.0100208504428571
2020-06-18,2020-06-18,0.0320968934,0.01066475807103448,0.0120956639114285
2020-06-19,2020-06-19,-0.0846241504,0.012167209203448274,0.01417047738
2020-06-20,,-0.03740481074666667,0.013669660335862064,0.0148620818695238
2020-06-21,,0.009814528906666661,0.015172111468275858,0.0155536863590476
2020-06-22,2020-06-22,0.05703386856,0.016674562600689655,0.0162452908485714
2020-06-23,2020-06-23,-0.03975852425,0.018177013733103445,0.0183201043171428
2020-06-24,2020-06-24,0.2513687781,0.019679464865517235,0.0203949177857142
2020-06-25,2020-06-25,0.01937901651,0.021181915997931032,0.0224697312542857
2020-06-26,2020-06-26,-0.0005506124801,0.022684367130344822,0.0245445447228571
2020-06-27,,-0.0146380115934,0.02418681826275862,0.0252361492123809
2020-06-28,,-0.0287254107067,0.02568926939517241,0.0259277537019047
2020-06-29,2020-06-29,-0.04281280982,0.0271917205275862,0.0266193581914285
2020-06-30,2020-06-30,0.03980840211,0.02869417166,0.02869417166
2020-07-01,2020-07-01,-0.03515215696,0.02792276868280645,0.0276544546037826
2020-07-02,2020-07-02,-0.08938112927,0.0271513657056129,0.0266147375475652
2020-07-03,2020-07-03,0.03299860691,0.026379962728419356,0.0255750204913478
2020-07-04,,-0.019394990459999997,0.025608559751225807,0.02522844813927533
2020-07-05,,-0.07178858783,0.024837156774032258,0.024881875787202867
2020-07-06,2020-07-06,-0.1241821852,0.02406575379683871,0.0245353034351304
2020-07-07,2020-07-07,0.1001469235,0.023294350819645163,0.023495586378913
2020-07-08,2020-07-08,0.0825214562,0.022522947842451613,0.0224558693226956
2020-07-09,2020-07-09,0.1001968014,0.021751544865258064,0.0214161522664782
2020-07-10,2020-07-10,-0.0975933726,0.020980141888064515,0.0203764352102608
2020-07-11,,-0.0992957399,0.020208738910870966,0.020029862858188332
2020-07-12,,-0.1009981072,0.01943733593367742,0.019683290506115867
2020-07-13,2020-07-13,-0.1027004745,0.01866593295648387,0.0193367181540434
2020-07-14,2020-07-14,0.1053547592,0.017894529979290322,0.018297001097826
2020-07-15,2020-07-15,-0.1231308381,0.017123127002096776,0.0172572840416086
2020-07-16,2020-07-16,0.04972236074,0.016351724024903223,0.0162175669853913
2020-07-17,2020-07-17,-0.01331934523,0.015580321047709676,0.0151778499291739
2020-07-18,,-0.015222201976666667,0.014808918070516128,0.014831277577101433
2020-07-19,,-0.017125058723333333,0.01403751509332258,0.014484705225028966
2020-07-20,2020-07-20,-0.01902791547,0.013266112116129032,0.0141381328729565
2020-07-21,2020-07-21,-0.0580353378,0.012494709138935484,0.0130984158167391
2020-07-22,2020-07-22,0.0180773021,0.011723306161741935,0.0120586987605217
2020-07-23,2020-07-23,-0.0119178751,0.010951903184548386,0.0110189817043043
2020-07-24,2020-07-24,0.1125146774,0.010180500207354837,0.0099792646480869
2020-07-25,,0.09285269368,0.009409097230161288,0.009632692296014433
2020-07-26,,0.07319070995999999,0.008637694252967742,0.009286119943941967
2020-07-27,2020-07-27,0.05352872624,0.007866291275774193,0.0089395475918695
2020-07-28,2020-07-28,-0.06023778772,0.007094888298580643,0.0078998305356521
2020-07-29,2020-07-29,0.01527240584,0.006323485321387094,0.0068601134794347
2020-07-30,2020-07-30,0.1154692073,0.0055520823441935485,0.0058203964232173
2020-07-31,2020-07-31,0.04226219734,0.004780679367,0.004780679367
2020-08-01,,-0.009447127906666665,0.00475296181565625,0.0047666006107619
2020-08-02,,-0.06115645315333333,0.0047252442643125,0.0047525218545238
2020-08-03,2020-08-03,-0.1128657784,0.0046975267129687505,0.0047384430982857
2020-08-04,2020-08-04,-0.07490970322,0.004669809161625,0.0046962068295714
2020-08-05,2020-08-05,-0.165543647,0.00464209161028125,0.0046539705608571
2020-08-06,2020-08-06,0.07956692636,0.0046143740589375,0.0046117342921428
2020-08-07,2020-08-07,-0.07185541765,0.00458665650759375,0.0045694980234285
2020-08-08,,-0.06492858877,0.00455893895625,0.004555419267190401
2020-08-09,,-0.05800175989,0.00453122140490625,0.0045413405109523
2020-08-10,2020-08-10,-0.05107493101,0.0045035038535625,0.0045272617547142
2020-08-11,2020-08-11,-0.1363494496,0.00447578630221875,0.004485025486
2020-08-12,2020-08-12,-0.04626807428,0.004448068750875,0.0044427892172857
2020-08-13,2020-08-13,0.08262121193,0.00442035119953125,0.0044005529485714
2020-08-14,2020-08-14,0.09463884275,0.0043926336481875,0.0043583166798571
2020-08-15,,0.05703354256,0.00436491609684375,0.004344237923619001
2020-08-16,,0.01942824237,0.0043371985455,0.0043301591673809
2020-08-17,2020-08-17,-0.01817705782,0.00430948099415625,0.0043160804111428
2020-08-18,2020-08-18,0.07455958018,0.0042817634428125,0.0042738441424285
2020-08-19,2020-08-19,0.01982889526,0.00425404589146875,0.0042316078737142
2020-08-20,2020-08-20,0.04356391174,0.004226328340125,0.004189371605
2020-08-21,2020-08-21,-0.04070913762,0.00419861078878125,0.0041471353362857
2020-08-22,,-0.04506578959666667,0.0041708932374375,0.004133056580047601
2020-08-23,,-0.04942244157333333,0.00414317568609375,0.0041189778238095
2020-08-24,2020-08-24,-0.05377909355,0.00411545813475,0.0041048990675714
2020-08-25,2020-08-25,0.05367835982,0.00408774058340625,0.0040626627988571
2020-08-26,2020-08-26,-0.08797868114,0.0040600230320625,0.0040204265301428
2020-08-27,2020-08-27,-0.004206366389,0.0040323054807187494,0.0039781902614285
2020-08-28,2020-08-28,-0.01316971165,0.004004587929375,0.0039359539927142
2020-08-29,,0.013119100282499999,0.00397687037803125,0.0039253949255356494
2020-08-30,,0.039407912215,0.0039491528266875,0.0039148358583571
2020-08-31,,0.0656967241475,0.0039214352753437496,0.0039042767911785497
2020-09-01,2020-09-01,0.09198553608,0.003893717724,0.003893717724
2020-09-02,2020-09-02,-0.04997370605,0.0065227359611034486,0.0075242667180952
2020-09-03,2020-09-03,0.1225303478,0.009151754198206897,0.0111548157121904
2020-09-04,2020-09-04,0.05277664631,0.011780772435310345,0.0147853647062857
2020-09-05,,-0.01286914049333334,0.014409790672413793,0.015995547704317433
2020-09-06,,-0.07851492729666668,0.017038808909517242,0.017205730702349167
2020-09-07,2020-09-07,-0.1441607141,0.01966782714662069,0.0184159137003809
2020-09-08,2020-09-08,0.008512488502,0.02229684538372414,0.0220464626944761
2020-09-09,2020-09-09,0.01517167212,0.024925863620827587,0.0256770116885714
2020-09-10,2020-09-10,0.007811264437,0.027554881857931035,0.0293075606826666
2020-09-11,2020-09-11,0.01171738565,0.030183900095034483,0.0329381096767619
2020-09-12,,-0.012451535630000002,0.03281291833213793,0.034148292674793634
2020-09-13,,-0.03662045691,0.03544193656924138,0.035358475672825365
2020-09-14,2020-09-14,-0.06078937819,0.03807095480634482,0.0365686586708571
2020-09-15,2020-09-15,-0.06915125511,0.04069997304344827,0.0401992076649523
2020-09-16,2020-09-16,0.01006457022,0.043328991280551725,0.0438297566590476
2020-09-17,2020-09-17,0.02884309638,0.04595800951765517,0.0474603056531428
2020-09-18,2020-09-18,0.08412341578,0.048587027754758615,0.051090854647238
2020-09-19,,0.17273649115333334,0.051216045991862066,0.05230103764526976
2020-09-20,,0.2613495665266667,0.05384506422896552,0.053511220643301535
2020-09-21,2020-09-21,0.3499626419,0.05647408246606896,0.0547214036413333
2020-09-22,2020-09-22,0.02458685213,0.05910310070317241,0.0583519526354285
2020-09-23,2020-09-23,-0.08577623122,0.06173211894027586,0.0619825016295238
2020-09-24,2020-09-24,0.09529018896,0.06436113717737932,0.065613050623619
2020-09-25,2020-09-25,-0.1208775323,0.06699015541448276,0.0692435996177142
2020-09-26,,-0.13503176123333333,0.06961917365158621,0.07045378261574597
2020-09-27,,-0.14918599016666667,0.07224819188868965,0.07166396561377773
2020-09-28,2020-09-28,-0.1633402191,0.07487721012579311,0.0728741486118095
2020-09-29,2020-09-29,0.09844520825,0.07750622836289656,0.0765046976059047
2020-09-30,2020-09-30,-0.07090480427,0.0801352466,0.0801352466
2020-10-01,2020-10-01,-0.03414970973,0.08014699428033334,0.0801512661640909
