Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-07-18,2024-07-22 16:49 CEST,BIS,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/M.R.N.GB?view=chart,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/M.R.N.GB?view=chart&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-05-31,F:Free,,A:Normal value,125.32
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-06-30,F:Free,,A:Normal value,127.46
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-07-31,F:Free,,A:Normal value,126.6
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-08-31,F:Free,,A:Normal value,126.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-09-30,F:Free,,A:Normal value,125.96
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-10-31,F:Free,,A:Normal value,122.78
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-11-30,F:Free,,A:Normal value,122.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-12-31,F:Free,,A:Normal value,122.62
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-01-31,F:Free,,A:Normal value,120.84
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-02-28,F:Free,,A:Normal value,122.0
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-03-31,F:Free,,A:Normal value,124.67
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-04-30,F:Free,,A:Normal value,124.94
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-05-31,F:Free,,A:Normal value,126.26
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-06-30,F:Free,,A:Normal value,126.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-07-31,F:Free,,A:Normal value,123.98
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-08-31,F:Free,,A:Normal value,124.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-09-30,F:Free,,A:Normal value,126.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-10-31,F:Free,,A:Normal value,126.71
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-11-30,F:Free,,A:Normal value,126.86
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-12-31,F:Free,,A:Normal value,127.82
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-01-31,F:Free,,A:Normal value,128.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-02-29,F:Free,,A:Normal value,128.28
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-03-31,F:Free,,A:Normal value,127.69
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-04-30,F:Free,,A:Normal value,129.83
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-05-31,F:Free,,A:Normal value,127.68
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-06-30,F:Free,,A:Normal value,123.58
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-07-31,F:Free,,A:Normal value,123.71
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-08-31,F:Free,,A:Normal value,125.17
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-09-30,F:Free,,A:Normal value,123.93
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-10-31,F:Free,,A:Normal value,127.24
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-11-30,F:Free,,A:Normal value,125.17
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2000-12-31,F:Free,,A:Normal value,124.56
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-01-31,F:Free,,A:Normal value,121.89
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-02-28,F:Free,,A:Normal value,121.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-03-31,F:Free,,A:Normal value,122.22
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-04-30,F:Free,,A:Normal value,123.15
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-05-31,F:Free,,A:Normal value,124.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-06-30,F:Free,,A:Normal value,124.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-07-31,F:Free,,A:Normal value,124.33
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-08-31,F:Free,,A:Normal value,122.81
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-09-30,F:Free,,A:Normal value,124.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-10-31,F:Free,,A:Normal value,123.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-11-30,F:Free,,A:Normal value,123.7
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2001-12-31,F:Free,,A:Normal value,124.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-01-31,F:Free,,A:Normal value,124.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-02-28,F:Free,,A:Normal value,124.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-03-31,F:Free,,A:Normal value,123.49
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-04-30,F:Free,,A:Normal value,124.13
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-05-31,F:Free,,A:Normal value,122.27
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-06-30,F:Free,,A:Normal value,120.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-07-31,F:Free,,A:Normal value,122.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-08-31,F:Free,,A:Normal value,122.48
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-09-30,F:Free,,A:Normal value,123.89
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-10-31,F:Free,,A:Normal value,124.21
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-11-30,F:Free,,A:Normal value,123.34
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2002-12-31,F:Free,,A:Normal value,123.13
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-01-31,F:Free,,A:Normal value,120.66
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-02-28,F:Free,,A:Normal value,118.97
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-03-31,F:Free,,A:Normal value,116.76
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,116.09
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-05-31,F:Free,,A:Normal value,114.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,115.95
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,115.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-08-31,F:Free,,A:Normal value,115.24
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-09-30,F:Free,,A:Normal value,115.53
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-10-31,F:Free,,A:Normal value,116.43
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-11-30,F:Free,,A:Normal value,117.15
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-12-31,F:Free,,A:Normal value,117.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-01-31,F:Free,,A:Normal value,119.34
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-02-29,F:Free,,A:Normal value,122.18
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-03-31,F:Free,,A:Normal value,121.72
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-04-30,F:Free,,A:Normal value,121.79
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,121.1
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,122.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-07-31,F:Free,,A:Normal value,122.49
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-08-31,F:Free,,A:Normal value,121.76
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-09-30,F:Free,,A:Normal value,119.59
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-10-31,F:Free,,A:Normal value,118.16
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-11-30,F:Free,,A:Normal value,117.9
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-12-31,F:Free,,A:Normal value,119.95
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-01-31,F:Free,,A:Normal value,118.42
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-02-28,F:Free,,A:Normal value,119.62
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-03-31,F:Free,,A:Normal value,119.22
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-04-30,F:Free,,A:Normal value,120.34
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-05-31,F:Free,,A:Normal value,119.74
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-06-30,F:Free,,A:Normal value,121.0
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-07-31,F:Free,,A:Normal value,117.86
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-08-31,F:Free,,A:Normal value,118.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-09-30,F:Free,,A:Normal value,119.58
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-10-31,F:Free,,A:Normal value,118.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-11-30,F:Free,,A:Normal value,118.83
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2005-12-31,F:Free,,A:Normal value,119.0
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-01-31,F:Free,,A:Normal value,117.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-02-28,F:Free,,A:Normal value,118.08
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-03-31,F:Free,,A:Normal value,116.86
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-04-30,F:Free,,A:Normal value,116.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-05-31,F:Free,,A:Normal value,119.69
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-06-30,F:Free,,A:Normal value,119.29
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-07-31,F:Free,,A:Normal value,119.15
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-08-31,F:Free,,A:Normal value,121.91
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-09-30,F:Free,,A:Normal value,122.31
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-10-31,F:Free,,A:Normal value,122.79
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-11-30,F:Free,,A:Normal value,123.37
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2006-12-31,F:Free,,A:Normal value,124.8
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-01-31,F:Free,,A:Normal value,125.72
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-02-28,F:Free,,A:Normal value,125.33
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-03-31,F:Free,,A:Normal value,123.21
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-04-30,F:Free,,A:Normal value,123.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-05-31,F:Free,,A:Normal value,123.23
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-06-30,F:Free,,A:Normal value,124.28
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-07-31,F:Free,,A:Normal value,124.46
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-08-31,F:Free,,A:Normal value,123.89
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-09-30,F:Free,,A:Normal value,122.1
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-10-31,F:Free,,A:Normal value,121.39
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-11-30,F:Free,,A:Normal value,119.72
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2007-12-31,F:Free,,A:Normal value,118.22
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-01-31,F:Free,,A:Normal value,113.43
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-02-29,F:Free,,A:Normal value,113.13
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-03-31,F:Free,,A:Normal value,110.51
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-04-30,F:Free,,A:Normal value,108.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-05-31,F:Free,,A:Normal value,108.87
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-06-30,F:Free,,A:Normal value,109.31
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-07-31,F:Free,,A:Normal value,109.37
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-08-31,F:Free,,A:Normal value,109.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-09-30,F:Free,,A:Normal value,107.52
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-10-31,F:Free,,A:Normal value,107.26
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-11-30,F:Free,,A:Normal value,101.14
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2008-12-31,F:Free,,A:Normal value,94.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-01-31,F:Free,,A:Normal value,92.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-02-28,F:Free,,A:Normal value,95.32
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-03-31,F:Free,,A:Normal value,92.82
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-04-30,F:Free,,A:Normal value,94.89
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-05-31,F:Free,,A:Normal value,97.01
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-06-30,F:Free,,A:Normal value,101.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-07-31,F:Free,,A:Normal value,101.07
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-08-31,F:Free,,A:Normal value,100.94
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-09-30,F:Free,,A:Normal value,98.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-10-31,F:Free,,A:Normal value,95.6
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-11-30,F:Free,,A:Normal value,97.71
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2009-12-31,F:Free,,A:Normal value,97.49
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2010-01-31,F:Free,,A:Normal value,98.7
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2010-02-28,F:Free,,A:Normal value,98.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,2010-03-31,F:Free,,A:Normal value,94.92
